contents_id	contents_name	uniq_events	uniq_users	nav_instability_rate	memo_rate	marker_rate	rec_open_rate	rec_click_through_rate	quiz_rate	median_gap	z_nav_instability_rate	z_memo_rate	z_rec_open_rate	z_median_gap	z_rec_click_through_rate	pilot_friction_score
0a348ede8ac3768875037baca5de6e26	研究大会①	16850	38	0.000119	0.846766	0	0	0	0	1	-0.7512205179619208	1.4468967143958407	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.43224337929010614
4be5a36cbaca8ab9d2066debfe4e65c1	【9】 2016年度　本試験　英語【筆記】 第４問　Ａ	2724	102	0.042584	0.037445	0.007342	0.028267	1.051948	0.170705	3	-0.37260181856361696	-0.8977264015398162	7.056741856083856	1.742313552584236	7.097928927604708	0.4307982609599508
eddea82ad2755b24c4e168c5fc2ebd40	0418 図形と相似「平行線と比」	5817	40	0.010658	0.798522	0	0.000172	0	0	1	-0.6572546054938005	1.3071326435201311	-0.1761562209749101	-0.2247366995705047	-0.181740525870158	0.4307256433510738
ca0daec69b5adc880fb464895726dbdf	0626図形の性質と証明（平行四辺形になる条件）	1096	40	0.044708	0.288321	0.000912	0.000912	0	0	2	-0.3536641965802896	-0.17093237440660972	0.014352573366555921	0.7587884265068656	-0.181740525870158	0.43028495475668027
77ee3bc58ce560b86c2b59363281e914	1016A_21BC_後期数Ｓ「02_1 整数問題」	4919	37	0.000813	0.824964	0	0.000203	0	0	1	-0.7450328015511726	1.3837357768029335	-0.16817544715790275	-0.2247366995705047	-0.181740525870158	0.4275313543935114
fdbd31f2027f20378b1a80125fc862db	1016A_21BC_後期数Ｓ「02_1 整数問題」	5501	39	0	0.845483	0	0	0	0	1	-0.7522815240899885	1.4431798314065871	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.4274654901727849
794288f252f45d35735a13853e605939	0707三平方の定理「正四角錐の内接球の表面積と体積・正八面体の内接球」	4747	36	0.012429	0.807036	0	0	0	0	1	-0.6414643378231448	1.3317979138011151	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.42690075883415657
3a0844cee4fcf57de0c71e9ad3035478	0902三平方の定理「正四面体と円柱」	4287	38	0.010963	0.79053	0	0.000233	0	0	1	-0.6545352200395091	1.2839796202542606	-0.16045211765757303	-0.2247366995705047	-0.181740525870158	0.4259961088568317
540ae6b0f6ac6e155062f3dd4f0b2b01	0527図形の調べ方「角度演習２」	7194	34	0.02516	0.766889	0.000556	0	0	0	1	-0.5279545141556585	1.2154910538092596	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.42410372250978734
98c39996bf1543e974747a2549b3107c	1016A_21BC_後期数Ｓ「02_2 整数問題」	4455	38	0	0.843771	0	0	0	0	1	-0.7522815240899885	1.4382201247210056	-0.22043664344346706	-0.2247366995705047	-0.181740525870158	0.42250578348720336
